"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","TEMP","TEMP_ATTRIBUTES","DEWP","DEWP_ATTRIBUTES","SLP","SLP_ATTRIBUTES","STP","STP_ATTRIBUTES","VISIB","VISIB_ATTRIBUTES","WDSP","WDSP_ATTRIBUTES","MXSPD","GUST","MAX","MAX_ATTRIBUTES","MIN","MIN_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNDP","FRSHTT"
"72502014734","2022-01-13","40.68275","-74.16927","1.9","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","  36.1","24","  23.1","24","1016.7","24","015.7","24"," 10.0","24","  1.9","24","  8.0","999.9","  46.9"," ","  17.1"," "," 0.00","G","999.9","000000"
"72502014734","2022-01-14","40.68275","-74.16927","1.9","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","  38.5","24","  29.0","24","1009.5","24","008.6","24"," 10.0","24"," 13.0","24"," 26.0"," 33.0","  46.9"," ","  27.0"," "," 0.00","G","999.9","000000"
"72502014734","2022-01-15","40.68275","-74.16927","1.9","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","  18.8","24","  -1.1","24","1021.0","24","020.0","24"," 10.0","24"," 13.1","24"," 21.0"," 26.0","  44.1"," ","  10.0"," "," 0.00","G","999.9","000000"
"72502014734","2022-01-16","40.68275","-74.16927","1.9","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","  14.9","24","   2.0","24","1027.9","22","027.1","24"," 10.0","24","  9.6","24"," 14.0","999.9","  28.9"," ","   6.1"," "," 0.00","G","999.9","001000"
"72502014734","2022-01-17","40.68275","-74.16927","1.9","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","  37.2","24","  34.1","24"," 993.0","20","993.2","24","  7.2","24"," 14.0","24"," 21.0"," 34.0","  44.1","*","  28.9","*"," 1.82","G","999.9","011000"
"72502014734","2022-01-18","40.68275","-74.16927","1.9","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","  33.0","24","  16.3","24","1005.7","24","004.7","24"," 10.0","24"," 16.6","24"," 24.1"," 33.0","  44.1"," ","  28.9"," "," 0.02","G","999.9","001000"
"72502014734","2022-01-19","40.68275","-74.16927","1.9","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","  34.3","24","  20.2","24","1019.1","24","018.2","24"," 10.0","24","  7.0","24"," 15.9"," 25.1","  48.9"," ","  24.1"," "," 0.00","G","999.9","000000"
"72502014734","2022-01-20","40.68275","-74.16927","1.9","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","  37.3","24","  27.0","24","1018.2","24","017.1","24","  8.3","24","  9.4","24"," 15.0"," 22.9","  48.9"," ","  24.1"," "," 0.14","G","999.9","011000"
"72502014734","2022-01-21","40.68275","-74.16927","1.9","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","  18.8","24","   0.9","24","1031.9","24","030.9","24"," 10.0","24"," 13.9","24"," 15.9"," 24.1","  42.1"," ","  12.9"," "," 0.11","G","999.9","000000"
"72502014734","2022-01-22","40.68275","-74.16927","1.9","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","  18.5","24","   1.6","24","1030.1","24","029.2","24"," 10.0","24"," 10.2","24"," 15.9","999.9","  30.0"," ","  10.0"," "," 0.00","G","999.9","000000"
"72502014734","2022-01-23","40.68275","-74.16927","1.9","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","  25.9","24","   9.0","24","1015.3","24","014.4","24"," 10.0","24","  6.9","24"," 12.0","999.9","  37.0"," ","  10.0"," "," 0.00","G","999.9","001000"
"72502014734","2022-01-24","40.68275","-74.16927","1.9","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","  28.7","24","  22.0","24","1011.2","23","010.2","24","  9.1","24","  5.0","24"," 13.0","999.9","  37.0"," ","  16.0"," "," 0.01","G","999.9","001000"
"72502014734","2022-01-25","40.68275","-74.16927","1.9","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","  34.8","24","  24.2","24","1012.5","24","011.6","24"," 10.0","24","  6.5","24"," 13.0"," 19.0","  42.1"," ","  25.0"," "," 0.00","G","999.9","000000"
"72502014734","2022-01-26","40.68275","-74.16927","1.9","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","  25.1","24","   5.6","24","1024.9","24","024.0","24"," 10.0","24"," 10.7","24"," 15.9"," 25.1","  42.1"," ","  19.0"," "," 0.00","G","999.9","000000"
"72502014734","2022-01-27","40.68275","-74.16927","1.9","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","  21.0","24","   4.2","24","1030.5","24","029.5","24"," 10.0","24","  6.5","24"," 13.0"," 15.9","  32.0"," ","  10.9"," "," 0.00","G","999.9","000000"
"72502014734","2022-01-28","40.68275","-74.16927","1.9","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","  28.5","24","  17.4","24","1021.5","20","020.4","24","  7.5","24","  5.7","24"," 11.1","999.9","  32.0"," ","  10.9"," "," 0.00","G","999.9","001000"
"72502014734","2022-01-29","40.68275","-74.16927","1.9","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","  21.4","24","  17.9","24","1008.6","17","007.9","24","  2.7","24"," 16.8","24"," 26.0"," 33.0","  30.0","*","  15.8","*"," 0.24","G","  7.1","001000"
"72502014734","2022-01-30","40.68275","-74.16927","1.9","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","  15.3","24","  -0.0","24","1013.4","24","012.4","24"," 10.0","24"," 12.3","24"," 18.1"," 26.0","  27.0"," ","  10.0"," "," 0.08","G","  5.9","000000"
"72502014734","2022-01-31","40.68275","-74.16927","1.9","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","  21.3","24","   7.1","24","1025.2","24","024.3","24"," 10.0","24","  4.3","24","  9.9","999.9","  30.0"," ","  10.0"," "," 0.00","G","  5.1","000000"
"72502014734","2022-02-01","40.68275","-74.16927","1.9","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","  23.6","24","  12.4","24","1032.9","24","031.9","24"," 10.0","24","  5.3","24","  8.9","999.9","  35.1"," ","  10.9"," "," 0.00","G","  3.9","000000"
"72502014734","2022-02-02","40.68275","-74.16927","1.9","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","  33.4","24","  29.3","24","1032.1","18","030.6","24","  9.5","24","  3.8","24","  7.0","999.9","  44.1"," ","  12.9"," "," 0.00","G","  3.1","000000"
"72502014734","2022-02-03","40.68275","-74.16927","1.9","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","  39.8","24","  39.8","24","1024.8","14","023.9","24","  1.9","24","  2.3","24","  6.0","999.9","  44.1"," ","  24.1"," "," 0.03","G","  2.0","110000"
"72502014734","2022-02-04","40.68275","-74.16927","1.9","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","  42.2","24","  41.6","24","1013.7","19","012.4","24","  6.2","24","  8.8","24"," 18.1"," 22.9","  55.0"," ","  30.0"," "," 0.52","G","  2.0","011000"
"72502014734","2022-02-05","40.68275","-74.16927","1.9","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","  25.1","24","  15.3","24","1022.5","21","020.1","24","  9.9","24"," 14.0","24"," 22.0"," 31.1","  30.0","*","  21.0","*"," 0.42","G","999.9","011000"
"72502014734","2022-02-06","40.68275","-74.16927","1.9","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","  20.4","24","   7.2","24","1035.7","24","034.8","24"," 10.0","24","  7.7","24"," 15.0"," 21.0","  28.9"," ","  14.0"," "," 0.00","G","999.9","000000"
"72502014734","2022-02-07","40.68275","-74.16927","1.9","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","  30.5","24","  27.1","24","1027.8","17","027.1","24","  6.7","24","  6.1","24"," 11.1","999.9","  36.0"," ","  14.0"," "," 0.00","G","999.9","011000"
"72502014734","2022-02-08","40.68275","-74.16927","1.9","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","  37.5","24","  30.3","24","1014.3","24","013.4","24","  8.3","24","  9.2","24"," 17.1"," 24.1","  46.0"," ","  27.0"," "," 0.16","G","999.9","010000"
"72502014734","2022-02-09","40.68275","-74.16927","1.9","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","  34.4","24","  19.3","24","1017.7","24","016.7","24"," 10.0","24","  7.0","24","  9.9","999.9","  46.0"," ","  25.0"," "," 0.05","G","999.9","000000"
"72502014734","2022-02-10","40.68275","-74.16927","1.9","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","  42.1","24","  28.3","24","1011.9","24","010.9","24"," 10.0","24","  6.4","24"," 22.9"," 29.9","  55.0"," ","  25.0"," "," 0.00","G","999.9","000000"
"72502014734","2022-02-11","40.68275","-74.16927","1.9","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","  45.1","24","  23.1","24","1014.3","24","013.5","24"," 10.0","24","  5.4","24"," 19.0"," 26.0","  60.1"," ","  32.0"," "," 0.00","G","999.9","000000"
"72502014734","2022-02-12","40.68275","-74.16927","1.9","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","  52.5","24","  28.0","24","1012.8","24","011.6","24"," 10.0","24"," 10.6","24"," 21.0"," 26.0","  60.1"," ","  32.0"," "," 0.00","G","999.9","000000"
"72502014734","2022-02-13","40.68275","-74.16927","1.9","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","  36.0","24","  25.6","24","1019.1","16","018.9","24","  6.2","24","  9.7","24"," 14.0"," 21.0","  60.1"," ","  28.9"," "," 0.12","G","  2.0","011000"
"72502014734","2022-02-14","40.68275","-74.16927","1.9","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","  22.6","24","   4.6","24","1020.0","24","018.7","24"," 10.0","24"," 14.0","24"," 20.0"," 28.9","  42.1"," ","  16.0"," "," 0.05","G","  1.2","001000"
"72502014734","2022-02-15","40.68275","-74.16927","1.9","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","  22.2","24","   0.4","24","1034.2","24","033.3","24"," 10.0","24","  7.7","24"," 11.1"," 18.1","  32.0"," ","  16.0"," "," 0.00","G","  1.2","000000"
"72502014734","2022-02-16","40.68275","-74.16927","1.9","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","  32.3","24","  16.3","24","1038.6","24","037.7","24"," 10.0","24","  4.9","24","  9.9"," 17.1","  45.0"," ","  16.0"," "," 0.00","G","999.9","000000"
"72502014734","2022-02-17","40.68275","-74.16927","1.9","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","  54.2","24","  40.2","24","1023.4","24","022.4","24"," 10.0","24"," 11.2","24"," 24.1"," 32.1","  68.0","*","  42.1","*"," 0.00","G","999.9","000000"
"72502014734","2022-02-18","40.68275","-74.16927","1.9","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","  51.8","24","  38.2","24","1006.0","23","003.9","24","  9.3","24"," 18.3","24"," 28.0"," 56.9","  69.1"," ","  34.0"," "," 0.38","G","999.9","010000"
"72502014734","2022-02-19","40.68275","-74.16927","1.9","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","  31.1","24","  12.7","24","1016.5","24","015.2","24","  9.8","24"," 10.6","24"," 32.1"," 42.0","  41.0","*","  21.9","*"," 0.15","G","999.9","011000"
"72502014734","2022-02-20","40.68275","-74.16927","1.9","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","  27.1","24","   1.8","24","1028.5","24","027.6","24"," 10.0","24"," 12.1","24"," 22.9"," 31.1","  42.1"," ","  19.0"," "," 0.00","G","999.9","000000"
"72502014734","2022-02-21","40.68275","-74.16927","1.9","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","  37.8","24","  20.2","24","1026.9","24","026.0","24"," 10.0","24","  7.3","24"," 14.0"," 17.1","  55.9"," ","  19.0"," "," 0.00","G","999.9","000000"
"72502014734","2022-02-22","40.68275","-74.16927","1.9","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","  43.9","24","  37.0","24","1024.5","23","024.1","24","  8.7","24","  5.3","24"," 18.1"," 26.0","  59.0"," ","  26.1"," "," 0.00","G","999.9","010000"
"72502014734","2022-02-23","40.68275","-74.16927","1.9","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","  61.5","24","  51.1","24","1014.2","23","013.0","24","  9.9","24"," 13.2","24"," 22.9"," 36.9","  69.1","*","  51.1","*"," 0.13","G","999.9","010000"
"72502014734","2022-02-24","40.68275","-74.16927","1.9","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","  34.5","24","  14.1","24","1028.5","24","027.5","24"," 10.0","24"," 11.3","24"," 18.1"," 27.0","  51.1","*","  30.0","*"," 0.00","G","999.9","000000"
"72502014734","2022-02-25","40.68275","-74.16927","1.9","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","  34.1","24","  23.9","24","1022.6","20","020.8","24","  7.8","24","  8.4","24"," 18.1"," 29.9","  44.1"," ","  30.0"," "," 0.49","G","999.9","011000"
"72502014734","2022-02-26","40.68275","-74.16927","1.9","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","  30.5","24","  12.5","24","1028.4","24","027.4","24"," 10.0","24"," 11.7","24"," 20.0"," 29.9","  44.1"," ","  24.1"," "," 0.35","G","999.9","000000"
"72502014734","2022-02-27","40.68275","-74.16927","1.9","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","  35.2","24","  14.9","24","1019.4","24","018.4","24"," 10.0","24"," 11.3","24"," 21.0"," 29.9","  48.9"," ","  23.0"," "," 0.00","G","999.9","000000"
"72502014734","2022-02-28","40.68275","-74.16927","1.9","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","  34.1","24","   7.8","24","1021.1","24","020.1","24"," 10.0","24"," 12.1","24"," 18.1"," 26.0","  48.9"," ","  23.0"," "," 0.00","G","999.9","000000"
"72502014734","2022-03-01","40.68275","-74.16927","1.9","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","  36.9","24","  14.7","24","1022.9","24","022.0","24"," 10.0","24","  4.8","24","  9.9","999.9","  48.0"," ","  27.0"," "," 0.00","G","999.9","000000"
"72502014734","2022-03-02","40.68275","-74.16927","1.9","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","  46.0","24","  27.6","24","1014.6","24","013.7","24"," 10.0","24","  7.7","24"," 14.0"," 19.0","  54.0"," ","  30.0"," "," 0.00","G","999.9","000000"
"72502014734","2022-03-03","40.68275","-74.16927","1.9","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","  42.4","24","  22.2","24","1014.9","24","014.0","24"," 10.0","24"," 11.7","24"," 20.0"," 29.9","  54.0"," ","  33.1"," "," 0.06","G","999.9","010000"
"72502014734","2022-03-04","40.68275","-74.16927","1.9","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","  28.7","24","   2.5","24","1031.8","24","030.8","24"," 10.0","24"," 10.1","24"," 18.1"," 24.1","  46.0"," ","  19.9"," "," 0.00","A","999.9","000000"
"72502014734","2022-03-05","40.68275","-74.16927","1.9","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","  35.5","24","  14.2","24","1031.9","24","031.0","24"," 10.0","24","  5.0","24"," 12.0"," 18.1","  46.0"," ","  19.9"," "," 0.00","G","999.9","000000"
"72502014734","2022-03-06","40.68275","-74.16927","1.9","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","  50.7","24","  41.5","24","1020.3","21","019.2","24","  9.5","24","  6.6","24"," 22.0"," 28.0","  69.1","*","  42.1","*"," 0.00","G","999.9","010000"
"72502014734","2022-03-07","40.68275","-74.16927","1.9","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","  66.6","24","  53.5","24","1009.2","24","008.2","24"," 10.0","24"," 12.4","24"," 24.1"," 35.0","  75.9"," ","  44.1"," "," 0.04","G","999.9","010000"
"72502014734","2022-03-08","40.68275","-74.16927","1.9","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","  49.4","24","  26.2","24","1012.7","24","011.7","24"," 10.0","24"," 18.3","24"," 31.1"," 52.1","  75.9"," ","  39.9"," "," 0.01","G","999.9","010000"
"72502014734","2022-03-09","40.68275","-74.16927","1.9","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","  38.6","24","  24.1","24","1020.0","17","017.7","24","  7.3","24","  6.8","24"," 12.0"," 15.0","  44.1","*","  33.1","*"," 0.01","G","999.9","011000"
"72502014734","2022-03-10","40.68275","-74.16927","1.9","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","  38.7","24","  30.0","24","1019.5","20","018.6","24","  9.0","24","  4.8","24","  9.9","999.9","  50.0"," ","  30.0"," "," 0.59","G","999.9","110000"
"72502014734","2022-03-11","40.68275","-74.16927","1.9","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","  43.4","24","  27.4","24","1018.9","24","017.9","24"," 10.0","24","  3.9","24"," 12.0"," 15.9","  54.0"," ","  30.0"," "," 0.00","G","999.9","000000"
"72502014734","2022-03-12","40.68275","-74.16927","1.9","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","  39.6","24","  34.7","24","1002.8","16","999.8","24","  6.2","24"," 10.5","24"," 25.1"," 41.0","  54.0"," ","  25.0"," "," 0.01","G","999.9","111000"
"72502014734","2022-03-13","40.68275","-74.16927","1.9","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","  26.4","24","   8.7","24","1015.7","23","015.1","24","  9.9","24"," 16.5","24"," 22.9"," 35.0","  46.0"," ","  21.0"," "," 0.30","G","999.9","001000"
"72502014734","2022-03-14","40.68275","-74.16927","1.9","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","  40.8","24","  20.5","24","1027.4","24","026.4","24"," 10.0","24","  8.5","24"," 13.0"," 24.1","  57.9"," ","  21.0"," "," 0.00","G","999.9","000000"
"72502014734","2022-03-15","40.68275","-74.16927","1.9","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","  52.4","24","  29.7","24","1024.0","24","023.0","24"," 10.0","24","  7.1","24"," 13.0"," 21.0","  69.1"," ","  30.9"," "," 0.00","G","999.9","000000"
"72502014734","2022-03-16","40.68275","-74.16927","1.9","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","  57.2","24","  36.7","24","1021.2","24","020.2","24"," 10.0","24","  6.7","24"," 11.1"," 17.1","  69.1"," ","  37.9"," "," 0.00","G","999.9","010000"
"72502014734","2022-03-17","40.68275","-74.16927","1.9","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","  49.7","24","  45.9","24","1018.3","17","017.1","24","  4.8","24","  7.8","24"," 12.0","999.9","  66.0"," ","  45.0"," "," 0.00","G","999.9","010000"
"72502014734","2022-03-18","40.68275","-74.16927","1.9","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","  58.3","24","  50.6","24","1014.5","19","013.6","24","  7.3","24","  5.9","24","  8.9","999.9","  73.9"," ","  45.0"," "," 0.09","G","999.9","010000"
"72502014734","2022-03-19","40.68275","-74.16927","1.9","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","  55.7","24","  49.7","24","1010.5","22","010.1","24","  6.7","24","  6.0","24"," 18.1"," 26.0","  73.9"," ","  46.9"," "," 0.00","G","999.9","110000"
"72502014734","2022-03-20","40.68275","-74.16927","1.9","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","  57.7","24","  43.6","24","1007.8","23","006.5","24","  9.8","24"," 11.1","24"," 18.1"," 24.1","  71.1"," ","  46.9"," "," 0.15","G","999.9","010010"
"72502014734","2022-03-21","40.68275","-74.16927","1.9","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","  52.1","24","  25.4","24","1016.1","24","015.1","24"," 10.0","24"," 14.4","24"," 20.0"," 28.9","  64.9"," ","  44.1"," "," 0.00","G","999.9","000000"
"72502014734","2022-03-22","40.68275","-74.16927","1.9","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","  53.2","24","  17.5","24","1020.2","24","019.2","24"," 10.0","24"," 11.1","24"," 19.0"," 27.0","  64.9"," ","  44.1"," "," 0.00","G","999.9","000000"
"72502014734","2022-03-23","40.68275","-74.16927","1.9","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","  44.8","24","  16.4","24","1023.3","24","022.4","24"," 10.0","24","  8.9","24"," 14.0"," 19.0","  61.0"," ","  39.0"," "," 0.00","G","999.9","010000"
"72502014734","2022-03-24","40.68275","-74.16927","1.9","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","  42.9","24","  38.0","24","1015.0","21","014.5","24","  5.7","24"," 11.5","24"," 17.1"," 24.1","  46.9"," ","  39.0"," "," 0.45","G","999.9","010000"
"72502014734","2022-03-25","40.68275","-74.16927","1.9","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","  49.9","24","  39.7","24","1003.5","21","003.1","24","  8.4","24","  9.5","24"," 21.0"," 29.9","  60.1"," ","  39.9"," "," 0.56","G","999.9","010000"
"72502014734","2022-03-26","40.68275","-74.16927","1.9","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","  50.7","24","  32.4","24"," 999.4","23","998.1","24"," 10.0","24"," 11.4","24"," 21.0"," 27.0","  60.1"," ","  44.1"," "," 0.02","G","999.9","010010"
"72502014734","2022-03-27","40.68275","-74.16927","1.9","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","  41.9","24","  25.0","24","1002.1","22","001.3","24"," 10.0","24"," 13.7","24"," 22.0"," 35.0","  55.9"," ","  36.0"," "," 0.00","G","999.9","011000"
"72502014734","2022-03-28","40.68275","-74.16927","1.9","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","  28.8","24","   3.1","24","1011.9","23","010.7","24"," 10.0","24"," 18.3","24"," 25.1"," 32.1","  48.0"," ","  23.0"," "," 0.00","G","999.9","001000"
"72502014734","2022-03-29","40.68275","-74.16927","1.9","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","  29.9","24","   5.8","24","1019.6","24","018.7","24"," 10.0","24"," 17.2","24"," 24.1"," 33.0","  39.9"," ","  23.0"," "," 0.00","G","999.9","000000"
"72502014734","2022-03-30","40.68275","-74.16927","1.9","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","  36.4","24","   8.9","24","1022.5","24","021.7","24"," 10.0","24","  7.2","24"," 13.0","999.9","  48.0"," ","  24.1"," "," 0.00","G","999.9","000000"
"72502014734","2022-03-31","40.68275","-74.16927","1.9","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","  53.7","24","  42.9","24","1008.4","21","007.9","24","  8.7","24","  8.0","24"," 24.1"," 31.1","  71.1"," ","  28.9"," "," 0.00","G","999.9","010000"
"72502014734","2022-04-01","40.68275","-74.16927","1.9","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","  57.0","24","  44.3","24","1001.1","23","999.5","24","  9.8","24"," 14.8","24"," 27.0"," 35.0","  71.1"," ","  44.1"," "," 0.32","G","999.9","010010"
"72502014734","2022-04-02","40.68275","-74.16927","1.9","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","  45.7","24","  21.4","24","1015.7","24","014.7","24"," 10.0","24"," 12.8","24"," 19.0"," 28.9","  60.1"," ","  39.0"," "," 0.21","G","999.9","000000"
"72502014734","2022-04-03","40.68275","-74.16927","1.9","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","  44.3","24","  34.8","24","1011.1","23","010.0","24","  9.7","24","  3.8","24"," 14.0"," 22.0","  55.0"," ","  39.0"," "," 0.00","G","999.9","010000"
