"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","TEMP","TEMP_ATTRIBUTES","DEWP","DEWP_ATTRIBUTES","SLP","SLP_ATTRIBUTES","STP","STP_ATTRIBUTES","VISIB","VISIB_ATTRIBUTES","WDSP","WDSP_ATTRIBUTES","MXSPD","GUST","MAX","MAX_ATTRIBUTES","MIN","MIN_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNDP","FRSHTT"
"78526011641","2014-01-17","18.43261","-66.01065","3.0","SAN JUAN L M MARIN INTERNATIONAL AIRPORT, PR US","  78.0","24","  69.2","24","1017.0","24","016.9","24"," 10.0","24","  5.3","24"," 15.0"," 22.0","  87.1"," ","  72.0"," "," 0.02","G","999.9","000000"
"78526011641","2014-01-18","18.43261","-66.01065","3.0","SAN JUAN L M MARIN INTERNATIONAL AIRPORT, PR US","  80.0","24","  69.3","24","1018.0","24","017.8","24"," 10.0","24","  3.1","24","  9.9","999.9","  91.0"," ","  72.0"," "," 0.01","G","999.9","000000"
"78526011641","2014-01-19","18.43261","-66.01065","3.0","SAN JUAN L M MARIN INTERNATIONAL AIRPORT, PR US","  80.8","24","  72.0","24","1018.2","24","018.0","24","  9.4","24","  3.8","24"," 13.0","999.9","  91.0"," ","  72.0"," "," 0.00","G","999.9","000000"
"78526011641","2014-01-20","18.43261","-66.01065","3.0","SAN JUAN L M MARIN INTERNATIONAL AIRPORT, PR US","  80.8","24","  72.1","24","1017.6","24","017.4","24","  9.7","24","  5.0","24"," 15.0","999.9","  89.1"," ","  75.0"," "," 0.00","G","999.9","000000"
"78526011641","2014-01-21","18.43261","-66.01065","3.0","SAN JUAN L M MARIN INTERNATIONAL AIRPORT, PR US","  79.6","24","  70.0","24","1016.2","24","016.0","24"," 10.0","24","  5.5","24"," 15.0"," 19.0","  87.1"," ","  73.9"," "," 0.00","G","999.9","000000"
"78526011641","2014-01-22","18.43261","-66.01065","3.0","SAN JUAN L M MARIN INTERNATIONAL AIRPORT, PR US","  80.3","24","  68.8","24","1015.6","24","015.5","24"," 10.0","24","  2.4","24","  8.0","999.9","  91.0"," ","  73.0"," "," 0.00","G","999.9","000000"
"78526011641","2014-01-23","18.43261","-66.01065","3.0","SAN JUAN L M MARIN INTERNATIONAL AIRPORT, PR US","  80.3","24","  72.0","24","1017.9","24","017.7","24"," 10.0","24","  5.8","24"," 14.0"," 19.0","  91.0"," ","  73.0"," "," 0.00","G","999.9","000000"
"78526011641","2014-01-24","18.43261","-66.01065","3.0","SAN JUAN L M MARIN INTERNATIONAL AIRPORT, PR US","  79.7","24","  72.5","24","1017.7","24","017.5","24","  9.5","24","  7.9","24"," 15.9"," 22.0","  87.1"," ","  75.0"," "," 0.14","G","999.9","010000"
"78526011641","2014-01-25","18.43261","-66.01065","3.0","SAN JUAN L M MARIN INTERNATIONAL AIRPORT, PR US","  79.0","24","  71.2","24","1016.3","24","016.1","24"," 10.0","24","  6.0","24"," 15.0"," 17.1","  84.9"," ","  73.0"," "," 0.11","G","999.9","000000"
"78526011641","2014-01-26","18.43261","-66.01065","3.0","SAN JUAN L M MARIN INTERNATIONAL AIRPORT, PR US","  78.6","24","  68.4","24","1016.5","24","016.3","24"," 10.0","24","  5.7","24"," 15.9"," 21.0","  86.0"," ","  73.0"," "," 0.00","G","999.9","000000"
"78526011641","2014-01-27","18.43261","-66.01065","3.0","SAN JUAN L M MARIN INTERNATIONAL AIRPORT, PR US","  78.7","24","  68.7","24","1016.5","24","016.3","24"," 10.0","24","  6.5","24"," 15.0"," 22.0","  87.1"," ","  73.0"," "," 0.00","G","999.9","000000"
"78526011641","2014-01-28","18.43261","-66.01065","3.0","SAN JUAN L M MARIN INTERNATIONAL AIRPORT, PR US","  79.6","24","  69.4","24","1017.4","24","017.2","24"," 10.0","24","  7.8","24"," 17.1"," 21.0","  87.1"," ","  73.0"," "," 0.01","G","999.9","000000"
"78526011641","2014-01-29","18.43261","-66.01065","3.0","SAN JUAN L M MARIN INTERNATIONAL AIRPORT, PR US","  79.9","24","  68.3","24","1018.0","24","017.8","24"," 10.0","24","  9.5","24"," 18.1"," 22.9","  87.1"," ","  73.0"," "," 0.00","I","999.9","000000"
"78526011641","2014-01-30","18.43261","-66.01065","3.0","SAN JUAN L M MARIN INTERNATIONAL AIRPORT, PR US","  78.3","24","  70.8","24","1018.3","24","018.1","21","  9.7","24","  8.3","24"," 17.1"," 21.0","  86.0"," ","  73.9"," "," 0.21","G","999.9","010000"
"78526011641","2014-01-31","18.43261","-66.01065","3.0","SAN JUAN L M MARIN INTERNATIONAL AIRPORT, PR US","  78.3","24","  70.9","24","1017.6","24","017.5","24","  9.9","24","  8.7","24"," 19.0"," 27.0","  86.0"," ","  73.9"," "," 0.31","G","999.9","010000"
"78526011641","2014-02-01","18.43261","-66.01065","3.0","SAN JUAN L M MARIN INTERNATIONAL AIRPORT, PR US","  78.0","24","  71.5","24","1016.6","24","016.4","24","  9.8","24"," 10.1","24"," 17.1"," 22.9","  84.0"," ","  73.9"," "," 0.15","G","999.9","010000"
"78526011641","2014-02-02","18.43261","-66.01065","3.0","SAN JUAN L M MARIN INTERNATIONAL AIRPORT, PR US","  76.4","24","  72.4","24","1016.3","23","016.2","24","  9.8","24","  7.9","24"," 17.1"," 22.9","  84.0"," ","  72.0"," "," 0.24","G","999.9","010000"
"78526011641","2014-02-03","18.43261","-66.01065","3.0","SAN JUAN L M MARIN INTERNATIONAL AIRPORT, PR US","  77.4","24","  72.3","24","1015.9","24","015.7","24","  9.9","24","  7.6","24"," 17.1"," 22.9","  84.0"," ","  72.0"," "," 0.18","G","999.9","010000"
"78526011641","2014-02-04","18.43261","-66.01065","3.0","SAN JUAN L M MARIN INTERNATIONAL AIRPORT, PR US","  78.3","24","  71.1","24","1016.5","24","016.4","24"," 10.0","24","  7.9","24"," 15.0"," 26.0","  84.0"," ","  73.0"," "," 0.08","G","999.9","010000"
"78526011641","2014-02-05","18.43261","-66.01065","3.0","SAN JUAN L M MARIN INTERNATIONAL AIRPORT, PR US","  79.3","24","  70.6","24","1016.2","24","016.1","24"," 10.0","24"," 10.9","24"," 15.0"," 24.1","  84.0"," ","  73.0"," "," 0.09","G","999.9","010000"
"78526011641","2014-02-06","18.43261","-66.01065","3.0","SAN JUAN L M MARIN INTERNATIONAL AIRPORT, PR US","  78.0","24","  73.1","24","1016.4","24","016.2","24","  9.8","24","  6.2","24"," 15.9"," 24.1","  84.9"," ","  73.0"," "," 0.49","G","999.9","010000"
"78526011641","2014-02-07","18.43261","-66.01065","3.0","SAN JUAN L M MARIN INTERNATIONAL AIRPORT, PR US","  77.5","24","  72.6","24","1017.4","24","017.2","24","  9.8","24","  6.3","24"," 18.1"," 21.0","  84.9"," ","  73.0"," "," 0.74","G","999.9","010000"
"78526011641","2014-02-08","18.43261","-66.01065","3.0","SAN JUAN L M MARIN INTERNATIONAL AIRPORT, PR US","  76.6","24","  72.4","24","1017.4","24","017.2","24"," 10.0","24","  6.9","24"," 15.9"," 20.0","  82.9"," ","  73.0"," "," 0.11","G","999.9","010000"
"78526011641","2014-02-09","18.43261","-66.01065","3.0","SAN JUAN L M MARIN INTERNATIONAL AIRPORT, PR US","  76.2","24","  72.2","24","1016.1","24","015.8","24","  9.9","24","  5.7","24"," 14.0","999.9","  82.0"," ","  71.1"," "," 0.09","G","999.9","010000"
"78526011641","2014-02-10","18.43261","-66.01065","3.0","SAN JUAN L M MARIN INTERNATIONAL AIRPORT, PR US","  76.9","24","  71.8","24","1015.7","24","015.6","24"," 10.0","24","  6.2","24"," 15.0","999.9","  84.0"," ","  71.1"," "," 0.00","G","999.9","000000"
"78526011641","2014-02-11","18.43261","-66.01065","3.0","SAN JUAN L M MARIN INTERNATIONAL AIRPORT, PR US","  77.8","24","  70.8","24","1016.3","24","016.2","24"," 10.0","24","  7.3","24"," 17.1","999.9","  84.0"," ","  72.0"," "," 0.00","G","999.9","000000"
"78526011641","2014-02-12","18.43261","-66.01065","3.0","SAN JUAN L M MARIN INTERNATIONAL AIRPORT, PR US","  78.8","24","  70.9","24","1016.2","24","016.0","24"," 10.0","24","  7.0","24"," 18.1"," 22.9","  84.9"," ","  73.0"," "," 0.00","G","999.9","000000"
"78526011641","2014-02-13","18.43261","-66.01065","3.0","SAN JUAN L M MARIN INTERNATIONAL AIRPORT, PR US","  80.2","24","  69.5","24","1015.3","24","015.1","24"," 10.0","24","  4.4","24"," 13.0"," 15.9","  88.0"," ","  73.9"," "," 0.00","G","999.9","000000"
"78526011641","2014-02-14","18.43261","-66.01065","3.0","SAN JUAN L M MARIN INTERNATIONAL AIRPORT, PR US","  80.9","24","  70.3","24","1016.3","24","016.2","24"," 10.0","24","  3.4","24"," 12.0","999.9","  90.0"," ","  75.0"," "," 0.00","G","999.9","000000"
"78526011641","2014-02-15","18.43261","-66.01065","3.0","SAN JUAN L M MARIN INTERNATIONAL AIRPORT, PR US","  80.5","24","  68.9","24","1018.2","24","018.0","24"," 10.0","24","  7.1","24"," 15.0"," 20.0","  90.0"," ","  75.0"," "," 0.00","G","999.9","000000"
"78526011641","2014-02-16","18.43261","-66.01065","3.0","SAN JUAN L M MARIN INTERNATIONAL AIRPORT, PR US","  79.4","24","  68.8","24","1017.9","24","017.7","24","  9.9","24","  6.3","24"," 19.0"," 22.9","  88.0"," ","  73.9"," "," 0.00","G","999.9","010000"
"78526011641","2014-02-17","18.43261","-66.01065","3.0","SAN JUAN L M MARIN INTERNATIONAL AIRPORT, PR US","  78.1","24","  69.5","24","1017.1","24","016.9","24","  9.5","24","  6.8","24"," 15.9"," 19.0","  86.0"," ","  73.0"," "," 0.26","G","999.9","010000"
"78526011641","2014-02-18","18.43261","-66.01065","3.0","SAN JUAN L M MARIN INTERNATIONAL AIRPORT, PR US","  78.2","24","  70.6","24","1016.8","24","016.7","24","  9.9","24","  8.4","24"," 15.9"," 21.0","  84.9"," ","  73.0"," "," 0.27","G","999.9","010000"
"78526011641","2014-02-19","18.43261","-66.01065","3.0","SAN JUAN L M MARIN INTERNATIONAL AIRPORT, PR US","  78.9","24","  70.6","24","1016.7","24","016.5","24","  9.6","24","  8.5","24"," 18.1"," 21.0","  87.1"," ","  75.0"," "," 0.28","G","999.9","010000"
"78526011641","2014-02-20","18.43261","-66.01065","3.0","SAN JUAN L M MARIN INTERNATIONAL AIRPORT, PR US","  79.5","24","  69.9","24","1017.7","24","017.5","24"," 10.0","24"," 11.5","24"," 18.1"," 22.9","  87.1"," ","  75.0"," "," 0.02","G","999.9","000000"
"78526011641","2014-02-21","18.43261","-66.01065","3.0","SAN JUAN L M MARIN INTERNATIONAL AIRPORT, PR US","  78.8","24","  71.4","24","1017.5","24","017.3","24"," 10.0","24"," 10.0","24"," 21.0"," 27.0","  84.9"," ","  75.0"," "," 0.20","G","999.9","010000"
"78526011641","2014-02-22","18.43261","-66.01065","3.0","SAN JUAN L M MARIN INTERNATIONAL AIRPORT, PR US","  78.4","24","  70.8","24","1017.6","24","017.4","24"," 10.0","24","  7.4","24"," 17.1"," 24.1","  84.9"," ","  73.9"," "," 0.12","G","999.9","010000"
"78526011641","2014-02-23","18.43261","-66.01065","3.0","SAN JUAN L M MARIN INTERNATIONAL AIRPORT, PR US","  78.2","24","  69.5","24","1017.6","24","017.4","24"," 10.0","24","  7.7","24"," 17.1"," 21.0","  84.9"," ","  73.0"," "," 0.12","G","999.9","010000"
"78526011641","2014-02-24","18.43261","-66.01065","3.0","SAN JUAN L M MARIN INTERNATIONAL AIRPORT, PR US","  78.1","24","  69.7","24","1016.7","24","016.5","24"," 10.0","24","  6.8","24"," 17.1"," 20.0","  84.0"," ","  73.0"," "," 0.05","G","999.9","000000"
"78526011641","2014-02-25","18.43261","-66.01065","3.0","SAN JUAN L M MARIN INTERNATIONAL AIRPORT, PR US","  78.6","24","  69.1","24","1015.7","24","015.6","24"," 10.0","24","  6.5","24"," 18.1"," 21.0","  84.9"," ","  73.0"," "," 0.05","G","999.9","000000"
"78526011641","2014-02-26","18.43261","-66.01065","3.0","SAN JUAN L M MARIN INTERNATIONAL AIRPORT, PR US","  78.2","24","  66.8","24","1014.7","24","014.6","24"," 10.0","24","  6.5","24"," 17.1"," 19.0","  84.9"," ","  71.1"," "," 0.00","I","999.9","000000"
"78526011641","2014-02-27","18.43261","-66.01065","3.0","SAN JUAN L M MARIN INTERNATIONAL AIRPORT, PR US","  79.0","24","  68.1","24","1014.6","24","014.4","24"," 10.0","24","  3.9","24","  9.9"," 15.9","  89.1"," ","  71.1"," "," 0.00","G","999.9","000000"
"78526011641","2014-02-28","18.43261","-66.01065","3.0","SAN JUAN L M MARIN INTERNATIONAL AIRPORT, PR US","  79.3","24","  68.6","24","1016.0","24","015.8","24"," 10.0","24","  5.5","24"," 15.9"," 22.0","  89.1"," ","  72.0"," "," 0.01","G","999.9","010000"
"78526011641","2014-03-01","18.43261","-66.01065","3.0","SAN JUAN L M MARIN INTERNATIONAL AIRPORT, PR US","  78.3","24","  68.2","24","1016.2","24","016.0","24"," 10.0","24","  4.2","24"," 11.1","999.9","  86.0"," ","  73.9"," "," 0.00","A","999.9","000000"
"78526011641","2014-03-02","18.43261","-66.01065","3.0","SAN JUAN L M MARIN INTERNATIONAL AIRPORT, PR US","  78.2","24","  70.2","24","1014.9","24","014.7","24"," 10.0","24","  4.2","24","  9.9"," 15.0","  84.9"," ","  72.0"," "," 0.00","G","999.9","000000"
"78526011641","2014-03-03","18.43261","-66.01065","3.0","SAN JUAN L M MARIN INTERNATIONAL AIRPORT, PR US","  78.7","24","  67.6","24","1015.5","24","015.3","24"," 10.0","24","  7.9","24"," 13.0"," 18.1","  84.0"," ","  72.0"," "," 0.00","G","999.9","010000"
"78526011641","2014-03-04","18.43261","-66.01065","3.0","SAN JUAN L M MARIN INTERNATIONAL AIRPORT, PR US","  77.8","24","  66.7","24","1016.3","24","016.1","24"," 10.0","24","  6.8","24"," 15.9"," 22.0","  84.0"," ","  72.0"," "," 0.00","G","999.9","010000"
"78526011641","2014-03-05","18.43261","-66.01065","3.0","SAN JUAN L M MARIN INTERNATIONAL AIRPORT, PR US","  78.3","24","  71.5","24","1017.3","24","017.1","24","  9.7","24","  7.8","24"," 19.0"," 22.0","  84.9"," ","  72.0"," "," 0.27","G","999.9","010000"
"78526011641","2014-03-06","18.43261","-66.01065","3.0","SAN JUAN L M MARIN INTERNATIONAL AIRPORT, PR US","  79.2","24","  67.4","24","1017.6","24","017.4","24"," 10.0","24","  8.1","24"," 15.9"," 21.0","  87.1"," ","  73.9"," "," 0.00","G","999.9","000000"
"78526011641","2014-03-07","18.43261","-66.01065","3.0","SAN JUAN L M MARIN INTERNATIONAL AIRPORT, PR US","  78.1","24","  66.8","24","1016.4","24","016.2","24"," 10.0","24","  6.3","24"," 15.9"," 17.1","  87.1"," ","  72.0"," "," 0.00","G","999.9","000000"
"78526011641","2014-03-08","18.43261","-66.01065","3.0","SAN JUAN L M MARIN INTERNATIONAL AIRPORT, PR US","  78.2","24","  68.6","24","1016.0","24","015.9","24"," 10.0","24","  3.9","24"," 14.0"," 19.0","  86.0"," ","  72.0"," "," 0.00","G","999.9","010000"
"78526011641","2014-03-09","18.43261","-66.01065","3.0","SAN JUAN L M MARIN INTERNATIONAL AIRPORT, PR US","  78.3","24","  69.0","24","1016.3","24","016.1","24"," 10.0","24","  4.1","24"," 11.1","999.9","  86.0"," ","  72.0"," "," 0.00","G","999.9","000000"
"78526011641","2014-03-10","18.43261","-66.01065","3.0","SAN JUAN L M MARIN INTERNATIONAL AIRPORT, PR US","  79.0","24","  70.3","24","1015.6","24","015.5","24"," 10.0","24","  4.4","24"," 11.1","999.9","  84.0"," ","  72.0"," "," 0.00","G","999.9","000000"
"78526011641","2014-03-11","18.43261","-66.01065","3.0","SAN JUAN L M MARIN INTERNATIONAL AIRPORT, PR US","  79.1","24","  68.5","24","1014.8","24","014.6","24"," 10.0","24","  6.3","24"," 11.1"," 14.0","  84.0"," ","  73.9"," "," 0.00","G","999.9","000000"
"78526011641","2014-03-12","18.43261","-66.01065","3.0","SAN JUAN L M MARIN INTERNATIONAL AIRPORT, PR US","  79.2","24","  68.7","24","1014.5","24","014.4","24","  9.8","24","  7.0","24"," 17.1"," 20.0","  86.0"," ","  73.9"," "," 0.02","G","999.9","010000"
"78526011641","2014-03-13","18.43261","-66.01065","3.0","SAN JUAN L M MARIN INTERNATIONAL AIRPORT, PR US","  80.1","24","  68.6","24","1015.0","24","014.8","24"," 10.0","24","  6.4","24"," 15.9","999.9","  88.0"," ","  73.9"," "," 0.00","G","999.9","000000"
"78526011641","2014-03-14","18.43261","-66.01065","3.0","SAN JUAN L M MARIN INTERNATIONAL AIRPORT, PR US","  78.9","24","  69.9","24","1015.8","24","015.6","24"," 10.0","24","  4.8","24"," 11.1","999.9","  88.0"," ","  73.0"," "," 0.00","G","999.9","000000"
"78526011641","2014-03-15","18.43261","-66.01065","3.0","SAN JUAN L M MARIN INTERNATIONAL AIRPORT, PR US","  79.0","24","  69.0","24","1014.9","24","014.8","24"," 10.0","24","  6.3","24"," 15.0"," 18.1","  86.0"," ","  73.0"," "," 0.00","G","999.9","000000"
"78526011641","2014-03-16","18.43261","-66.01065","3.0","SAN JUAN L M MARIN INTERNATIONAL AIRPORT, PR US","  79.0","24","  69.4","24","1014.6","24","014.4","24"," 10.0","24","  7.0","24"," 18.1"," 22.9","  86.0"," ","  73.9"," "," 0.00","G","999.9","000000"
"78526011641","2014-03-17","18.43261","-66.01065","3.0","SAN JUAN L M MARIN INTERNATIONAL AIRPORT, PR US","  79.7","24","  69.1","24","1014.4","24","014.2","24"," 10.0","24","  9.2","24"," 17.1"," 22.0","  88.0"," ","  73.9"," "," 0.01","G","999.9","010000"
"78526011641","2014-03-18","18.43261","-66.01065","3.0","SAN JUAN L M MARIN INTERNATIONAL AIRPORT, PR US","  80.3","24","  68.2","24","1016.0","24","015.8","24"," 10.0","24","  7.0","24"," 14.0"," 24.1","  88.0"," ","  73.9"," "," 0.00","G","999.9","000000"
"78526011641","2014-03-19","18.43261","-66.01065","3.0","SAN JUAN L M MARIN INTERNATIONAL AIRPORT, PR US","  79.3","24","  68.9","24","1016.3","24","016.1","24"," 10.0","24","  6.2","24"," 15.0"," 19.0","  87.1"," ","  73.0"," "," 0.00","G","999.9","000000"
"78526011641","2014-03-20","18.43261","-66.01065","3.0","SAN JUAN L M MARIN INTERNATIONAL AIRPORT, PR US","  79.5","24","  66.8","24","1015.7","24","015.6","24"," 10.0","24","  4.8","24"," 15.9"," 21.0","  88.0"," ","  73.0"," "," 0.00","G","999.9","000000"
"78526011641","2014-03-21","18.43261","-66.01065","3.0","SAN JUAN L M MARIN INTERNATIONAL AIRPORT, PR US","  80.5","24","  66.3","24","1015.8","24","015.6","24"," 10.0","24","  3.8","24"," 12.0"," 19.0","  91.9"," ","  71.1"," "," 0.00","G","999.9","000000"
"78526011641","2014-03-22","18.43261","-66.01065","3.0","SAN JUAN L M MARIN INTERNATIONAL AIRPORT, PR US","  82.0","24","  67.1","24","1017.4","24","017.2","24","  9.8","24","  3.9","24","  9.9"," 15.9","  91.9"," ","  71.1"," "," 0.00","G","999.9","000000"
"78526011641","2014-03-23","18.43261","-66.01065","3.0","SAN JUAN L M MARIN INTERNATIONAL AIRPORT, PR US","  81.6","24","  66.4","24","1017.4","24","017.3","24","  9.7","24","  3.8","24","  8.9"," 14.0","  91.9"," ","  72.0"," "," 0.00","G","999.9","000000"
"78526011641","2014-03-24","18.43261","-66.01065","3.0","SAN JUAN L M MARIN INTERNATIONAL AIRPORT, PR US","  80.3","24","  67.6","24","1015.8","24","015.6","24","  9.8","24","  4.4","24","  9.9","999.9","  91.0"," ","  73.0"," "," 0.00","G","999.9","000000"
"78526011641","2014-03-25","18.43261","-66.01065","3.0","SAN JUAN L M MARIN INTERNATIONAL AIRPORT, PR US","  81.2","24","  68.2","24","1015.5","24","015.4","24"," 10.0","24","  5.2","24"," 15.0","999.9","  91.0"," ","  73.9"," "," 0.00","G","999.9","000000"
"78526011641","2014-03-26","18.43261","-66.01065","3.0","SAN JUAN L M MARIN INTERNATIONAL AIRPORT, PR US","  80.0","24","  67.5","24","1017.3","24","017.1","24"," 10.0","24","  5.6","24"," 15.9"," 19.0","  91.0"," ","  73.9"," "," 0.00","G","999.9","000000"
"78526011641","2014-03-27","18.43261","-66.01065","3.0","SAN JUAN L M MARIN INTERNATIONAL AIRPORT, PR US","  80.0","24","  68.5","24","1019.2","24","019.0","24"," 10.0","24","  8.9","24"," 17.1"," 22.0","  87.1"," ","  73.9"," "," 0.00","G","999.9","000000"
"78526011641","2014-03-28","18.43261","-66.01065","3.0","SAN JUAN L M MARIN INTERNATIONAL AIRPORT, PR US","  80.0","24","  68.4","24","1018.6","24","018.4","24"," 10.0","24"," 12.5","24"," 19.0"," 24.1","  87.1"," ","  75.0"," "," 0.15","G","999.9","010000"
"78526011641","2014-03-29","18.43261","-66.01065","3.0","SAN JUAN L M MARIN INTERNATIONAL AIRPORT, PR US","  78.7","24","  68.0","24","1017.4","24","017.3","24"," 10.0","24","  9.7","24"," 17.1"," 22.9","  86.0","*","  70.5","*"," 0.00","G","999.9","000000"
"78526011641","2014-03-30","18.43261","-66.01065","3.0","SAN JUAN L M MARIN INTERNATIONAL AIRPORT, PR US","  80.4","24","  68.7","24","1015.5","24","015.3","24","  9.9","24","  7.5","24"," 18.1","999.9","  89.1"," ","  69.1"," "," 0.06","G","999.9","010000"
"78526011641","2014-03-31","18.43261","-66.01065","3.0","SAN JUAN L M MARIN INTERNATIONAL AIRPORT, PR US","  81.6","24","  68.2","24","1015.6","24","015.4","24"," 10.0","24","  6.2","24"," 15.9"," 22.0","  89.1"," ","  75.0"," "," 0.00","I","999.9","000000"
"78526011641","2014-04-01","18.43261","-66.01065","3.0","SAN JUAN L M MARIN INTERNATIONAL AIRPORT, PR US","  81.2","24","  68.3","24","1016.3","24","016.2","24"," 10.0","24","  5.2","24"," 15.0"," 21.0","  89.1"," ","  75.0"," "," 0.00","G","999.9","000000"
"78526011641","2014-04-02","18.43261","-66.01065","3.0","SAN JUAN L M MARIN INTERNATIONAL AIRPORT, PR US","  81.4","24","  68.8","24","1016.8","24","016.6","24"," 10.0","24","  5.0","24"," 11.1"," 17.1","  89.1"," ","  75.9"," "," 0.00","G","999.9","000000"
"78526011641","2014-04-03","18.43261","-66.01065","3.0","SAN JUAN L M MARIN INTERNATIONAL AIRPORT, PR US","  80.7","24","  69.5","24","1015.9","24","015.8","24","  9.6","24","  7.0","24"," 18.1"," 22.9","  86.0","*","  75.2","*"," 0.02","G","999.9","010000"
